date,open,high,low,close,CI,trend,in_progress,Volatility,Volatility_median,Volatility_status,Volatility_Trend,Volatility_Trend_actionable,typical_spread_in_points,weighted_avg_execution_spread_$,PnL_per_lot,total_profit,total_volume
2022-11-22 17:00:00,1742.78,1744.61,1737.46,1738.68,44.50447610570486,0.0,0.5,0.004115202652147309,0.00507051477285494,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-22 21:00:00,1738.68,1740.76,1736.95,1740.0,53.00233469994455,0.0,0.5,0.0021935001007512855,0.00507051477285494,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-23 01:00:00,1739.96,1742.85,1738.87,1741.61,61.72554152313866,0.0,0.0,0.0022888427542024524,0.005018513104793417,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-23 05:00:00,1741.61,1741.61,1732.63,1738.86,61.46544826259253,0.0,0.0,0.005182872280867693,0.00507051477285494,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-23 09:00:00,1738.86,1745.71,1734.36,1737.09,67.76556446769636,0.0,0.0,0.006544200742637132,0.00507051477285494,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,,,,,
2022-11-23 13:00:00,1737.09,1758.41,1724.22,1742.64,42.46023202348776,0.0,0.5,0.019829256127408365,0.00507051477285494,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,,,,,
2022-11-23 17:00:00,1742.7,1746.49,1738.64,1743.45,42.97254072790566,0.0,0.5,0.004515023236552655,0.005018513104793417,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,,,,,
2022-11-23 21:00:00,1743.45,1753.26,1742.42,1749.3,43.5337651116742,0.0,0.5,0.00622123253865309,0.005018513104793417,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-24 01:00:00,1749.3,1756.15,1748.69,1755.05,44.0325998184894,0.0,0.5,0.004266050586439012,0.004996466699337768,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,,,,,
2022-11-24 05:00:00,1755.06,1756.81,1752.51,1755.24,44.75696873162727,0.0,0.5,0.0024536236597793764,0.004996466699337768,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
