date,open,high,low,close,CI,trend,in_progress,Volatility,Volatility_median,Volatility_status,Volatility_Trend
2019-09-16,1504.03,1512.07,1495.81,1498.06,56.63792276189055,0.0,0.5,0.010870364551647596,0.009292927300132491,High_Volatility,High Volatility + No Trend
2019-09-17,1498.34,1507.01,1493.37,1501.18,56.56065543824081,0.0,0.5,0.009133704306367545,0.009292927300132491,Low_Volatility,Low Volatility + No Trend
2019-09-18,1501.07,1511.52,1491.55,1493.81,56.25287647335941,0.0,0.5,0.013388756662532284,0.009292927300132491,High_Volatility,High Volatility + No Trend
2019-09-19,1493.51,1504.43,1488.9,1498.51,56.077997995627655,0.0,0.5,0.010430519175230017,0.009292927300132491,High_Volatility,High Volatility + No Trend
2019-09-20,1498.91,1516.86,1497.87,1516.41,56.28669086316807,0.0,0.5,0.01267800276392478,0.009292927300132491,High_Volatility,High Volatility + No Trend
2019-09-23,1514.11,1526.75,1510.49,1521.81,56.41288988579868,0.0,0.5,0.01076471873365596,0.009307629006570794,High_Volatility,High Volatility + No Trend
2019-09-24,1522.27,1535.66,1515.49,1531.8,58.6402265506786,0.0,0.5,0.013309226718751078,0.009307629006570794,High_Volatility,High Volatility + No Trend
2019-09-25,1531.75,1535.06,1500.36,1503.32,69.42372296076721,0.0,0.0,0.023127782665493646,0.009307629006570794,High_Volatility,High Volatility + No Trend
2019-09-26,1503.42,1512.21,1500.22,1504.12,69.0452509143491,0.0,0.0,0.00799216114969805,0.009307629006570794,Low_Volatility,Low Volatility + No Trend
2019-09-27,1504.18,1507.32,1486.77,1496.61,68.66114846284786,0.0,0.0,0.013821909239492293,0.009331434739839918,High_Volatility,High Volatility + No Trend
2019-09-30,1494.46,1500.4,1464.41,1472.21,55.901525583355244,0.0,0.5,0.02457645058419432,0.009331434739839918,High_Volatility,High Volatility + No Trend
2019-10-01,1471.34,1487.17,1458.95,1478.81,52.97284987730572,0.0,0.5,0.019342677953322614,0.009343629626359358,High_Volatility,High Volatility + No Trend
2019-10-02,1478.63,1504.98,1474.42,1499.61,52.81174142809711,0.0,0.5,0.020726794264863433,0.009350575788119701,High_Volatility,High Volatility + No Trend
2019-10-03,1498.54,1519.49,1495.74,1504.52,52.73005217180783,0.0,0.5,0.015878428069049433,0.009350575788119701,High_Volatility,High Volatility + No Trend
2019-10-04,1505.18,1515.65,1495.74,1504.41,52.5727521785274,0.0,0.5,0.013311136962306338,0.009384058804455492,High_Volatility,High Volatility + No Trend
2019-10-07,1512.51,1512.51,1487.96,1493.11,52.52337900520505,0.0,0.5,0.01649909943815691,0.009384058804455492,High_Volatility,High Volatility + No Trend
2019-10-08,1492.81,1508.66,1486.91,1505.21,52.58420461327217,0.0,0.5,0.014627650631174717,0.009419709315998233,High_Volatility,High Volatility + No Trend
2019-10-09,1504.81,1511.32,1499.78,1505.52,52.61510890882089,0.0,0.5,0.007694461854405288,0.009419709315998233,Low_Volatility,Low Volatility + No Trend
2019-10-10,1505.01,1516.95,1491.0,1493.31,52.66954830276909,0.0,0.5,0.017404426559356166,0.009435006358792897,High_Volatility,High Volatility + No Trend
2019-10-11,1493.1,1503.1,1473.91,1488.41,52.94040371494968,0.0,0.5,0.019804465672937848,0.009472494980081838,High_Volatility,High Volatility + No Trend
2019-10-14,1487.36,1497.04,1482.75,1492.81,53.48226894210309,0.0,0.5,0.009637497892429583,0.00950920060693829,High_Volatility,High Volatility + No Trend
2019-10-15,1493.02,1498.35,1477.1,1480.81,62.38583709985238,0.0,0.0,0.014386297474781668,0.00950920060693829,High_Volatility,High Volatility + No Trend
2019-10-16,1480.61,1491.49,1476.95,1489.61,62.751498560998336,0.0,0.0,0.009844612207589941,0.009523039598803767,High_Volatility,High Volatility + No Trend
2019-10-17,1489.89,1497.33,1483.35,1491.52,63.03556229843245,0.0,0.0,0.009424613206593197,0.009523039598803767,Low_Volatility,Low Volatility + No Trend
2019-10-18,1491.42,1493.98,1484.79,1489.91,62.92596422994209,0.0,0.0,0.006189427461122485,0.00950920060693829,Low_Volatility,Low Volatility + No Trend
