date,open,high,low,close,CI,trend,in_progress,Volatility,Volatility_median,Volatility_status,Volatility_Trend
2015-06-24,1178.51,1180.22,1169.82,1175.07,54.76974755479665,0.0,0.0,0.008890256620676764,0.012287376589483227,Low_Volatility,Low Volatility + No Trend
2015-06-25,1174.88,1178.05,1171.54,1172.74,60.72642673742522,0.0,0.0,0.005556788500606032,0.012253182290444701,Low_Volatility,Low Volatility + No Trend
2015-06-26,1173.71,1178.57,1168.5,1175.18,60.18832681396683,0.0,0.0,0.008617886178861734,0.012253182290444701,Low_Volatility,Low Volatility + No Trend
2015-06-29,1186.25,1187.9,1173.76,1179.32,60.26408236165022,0.0,0.0,0.012046755725190926,0.012253182290444701,Low_Volatility,Low Volatility + No Trend
2015-06-30,1180.04,1180.47,1166.69,1171.83,58.40483484513945,1.0,0.5,0.011811192347581595,0.012253182290444701,Low_Volatility,Low Volatility + Possible Trend that got confirmed
2015-07-01,1174.14,1175.0,1167.53,1168.48,58.29082097276264,1.0,0.5,0.00639812253218335,0.012253182290444701,Low_Volatility,Low Volatility + Possible Trend that got confirmed
2015-07-02,1168.35,1169.51,1155.98,1165.63,49.07035813679074,1.0,0.5,0.01170435474662189,0.012219021062649231,Low_Volatility,Low Volatility + Possible Trend that got confirmed
2015-07-03,1165.68,1170.18,1164.65,1168.58,48.929287122221474,1.0,0.5,0.004748207616021957,0.012219021062649231,Low_Volatility,Low Volatility + Possible Trend that got confirmed
2015-07-06,1172.0,1174.67,1162.84,1170.05,48.71909982767322,1.0,0.5,0.01017336864916941,0.012203830957547266,Low_Volatility,Low Volatility + Possible Trend that got confirmed
2015-07-07,1170.33,1170.33,1147.84,1156.74,42.84130717767505,1.0,0.5,0.019593323111235024,0.012203830957547266,High_Volatility,High Volatility + Possible Trend that got confirmed
2015-07-08,1153.25,1164.64,1147.13,1157.4,42.99807935127999,1.0,0.5,0.015264181043125007,0.012219021062649231,High_Volatility,High Volatility + Possible Trend that got confirmed
