date,symbol,volume,profit,PnL_per_lot,hour,day
2022-07-19 04:00:00,XAUUSD,585.97,31854.43,54.36,04:00:00,2022-07-19
2022-07-19 08:00:00,EURUSD,1875.79,-4667.81,-2.49,08:00:00,2022-07-19
2022-07-19 08:00:00,GBPUSD,605.88,12402.38,20.47,08:00:00,2022-07-19
2022-07-19 08:00:00,USDJPY,409.06,-5658.13,-13.83,08:00:00,2022-07-19
2022-07-19 08:00:00,XAUUSD,1211,13119.28,10.83,08:00:00,2022-07-19
2022-07-19 12:00:00,EURUSD,1459.38,25632.99,17.56,12:00:00,2022-07-19
2022-07-19 12:00:00,GBPUSD,623.91,18585.31,29.79,12:00:00,2022-07-19
2022-07-19 12:00:00,USDJPY,437.32,2288.05,5.23,12:00:00,2022-07-19
2022-07-19 12:00:00,XAUUSD,3181.19,223306.64,70.2,12:00:00,2022-07-19
2022-07-19 16:00:00,EURUSD,612.5,6307.42,10.3,16:00:00,2022-07-19
2022-07-19 16:00:00,GBPUSD,200.66,2852.7,14.22,16:00:00,2022-07-19
2022-07-19 16:00:00,USDJPY,213.19,2753.46,12.92,16:00:00,2022-07-19
2022-07-19 16:00:00,XAUUSD,739.15,30581.2,41.37,16:00:00,2022-07-19
2022-07-19 20:00:00,EURUSD,130.83,-394.98,-3.02,20:00:00,2022-07-19
2022-07-19 20:00:00,GBPUSD,47.49,-340.74,-7.17,20:00:00,2022-07-19
2022-07-19 20:00:00,USDJPY,38.29,-774.68,-20.23,20:00:00,2022-07-19
2022-07-19 20:00:00,XAUUSD,74.29,-6789.37,-91.39,20:00:00,2022-07-19
2022-07-20 00:00:00,EURUSD,166.53,-5936.72,-35.65,00:00:00,2022-07-20
2022-07-20 00:00:00,GBPUSD,90.72,-2722.27,-30.01,00:00:00,2022-07-20
2022-07-20 00:00:00,USDJPY,190.04,-3426.71,-18.03,00:00:00,2022-07-20
2022-07-20 00:00:00,XAUUSD,160.5,1113.98,6.94,00:00:00,2022-07-20
2022-07-20 04:00:00,EURUSD,854.52,-740790.61,-866.91,04:00:00,2022-07-20
2022-07-20 04:00:00,GBPUSD,213.08,-5802.18,-27.23,04:00:00,2022-07-20
2022-07-20 04:00:00,USDJPY,219.15,1913.55,8.73,04:00:00,2022-07-20
2022-07-20 04:00:00,XAUUSD,582.37,-250282.55,-429.77,04:00:00,2022-07-20
2022-07-20 08:00:00,EURUSD,1300.09,14885.55,11.45,08:00:00,2022-07-20
2022-07-20 08:00:00,GBPUSD,585.11,7566.88,12.93,08:00:00,2022-07-20
2022-07-20 08:00:00,USDJPY,289.5,-98.25,-0.34,08:00:00,2022-07-20
2022-07-20 08:00:00,XAUUSD,1273.63,43537.52,34.18,08:00:00,2022-07-20
2022-07-20 12:00:00,EURUSD,1433.37,12375.89,8.63,12:00:00,2022-07-20
2022-07-20 12:00:00,GBPUSD,800.57,-6859.83,-8.57,12:00:00,2022-07-20
2022-07-20 12:00:00,USDJPY,416.39,1066.43,2.56,12:00:00,2022-07-20
2022-07-20 12:00:00,XAUUSD,3867.53,369375.1,95.51,12:00:00,2022-07-20
2022-07-20 16:00:00,EURUSD,1030.33,3139.13,3.05,16:00:00,2022-07-20
2022-07-20 16:00:00,GBPUSD,412.42,3765.09,9.13,16:00:00,2022-07-20
2022-07-20 16:00:00,USDJPY,163.01,-1051.45,-6.45,16:00:00,2022-07-20
2022-07-20 16:00:00,XAUUSD,1487.96,-246954.37,-165.97,16:00:00,2022-07-20
2022-07-20 20:00:00,EURUSD,177.79,-23093.73,-129.89,20:00:00,2022-07-20
2022-07-20 20:00:00,GBPUSD,66.23,-4550.7,-68.71,20:00:00,2022-07-20
2022-07-20 20:00:00,USDJPY,74.4,-1876.97,-25.23,20:00:00,2022-07-20
2022-07-20 20:00:00,XAUUSD,929,-702894.16,-756.61,20:00:00,2022-07-20
2022-07-21 00:00:00,EURUSD,430,-533.34,-1.24,00:00:00,2022-07-21
2022-07-21 00:00:00,GBPUSD,57.57,-2019.35,-35.08,00:00:00,2022-07-21
2022-07-21 00:00:00,USDJPY,305.98,-9045.62,-29.56,00:00:00,2022-07-21
2022-07-21 00:00:00,XAUUSD,434.28,-126803.34,-291.99,00:00:00,2022-07-21
2022-07-21 04:00:00,EURUSD,668.49,-12965.22,-19.39,04:00:00,2022-07-21
2022-07-21 04:00:00,GBPUSD,258.48,-5977.38,-23.13,04:00:00,2022-07-21
2022-07-21 04:00:00,USDJPY,233.94,3893.87,16.64,04:00:00,2022-07-21
2022-07-21 04:00:00,XAUUSD,326.29,-16713.94,-51.22,04:00:00,2022-07-21
2022-07-21 08:00:00,EURUSD,1906.99,9007.41,4.72,08:00:00,2022-07-21
2022-07-21 08:00:00,GBPUSD,994.22,-48003.41,-48.28,08:00:00,2022-07-21
2022-07-21 08:00:00,USDJPY,591.15,-366.06,-0.62,08:00:00,2022-07-21
2022-07-21 08:00:00,XAUUSD,1364.92,-60334.54,-44.2,08:00:00,2022-07-21
2022-07-21 12:00:00,EURUSD,3098.04,63721.59,20.57,12:00:00,2022-07-21
2022-07-21 12:00:00,GBPUSD,1576.35,5628.71,3.57,12:00:00,2022-07-21
2022-07-21 12:00:00,USDJPY,797.84,23042.49,28.88,12:00:00,2022-07-21
2022-07-21 12:00:00,XAUUSD,6831.23,-740523.48,-108.4,12:00:00,2022-07-21
2022-07-21 16:00:00,EURUSD,753.29,5362.53,7.12,16:00:00,2022-07-21
2022-07-21 16:00:00,GBPUSD,418.9,16188.93,38.65,16:00:00,2022-07-21
2022-07-21 16:00:00,USDJPY,136.22,1520.9,11.17,16:00:00,2022-07-21
2022-07-21 16:00:00,XAUUSD,612.35,-11064.54,-18.07,16:00:00,2022-07-21
2022-07-21 20:00:00,EURUSD,351.7,3406.33,9.69,20:00:00,2022-07-21
2022-07-21 20:00:00,GBPUSD,228.11,-26831.06,-117.62,20:00:00,2022-07-21
2022-07-21 20:00:00,USDJPY,346.89,-3437.66,-9.91,20:00:00,2022-07-21
2022-07-21 20:00:00,XAUUSD,227.27,-50456.89,-222.01,20:00:00,2022-07-21
2022-07-22 00:00:00,EURUSD,295.67,5261.32,17.79,00:00:00,2022-07-22
2022-07-22 00:00:00,GBPUSD,142.28,-771.83,-5.42,00:00:00,2022-07-22
2022-07-22 00:00:00,USDJPY,253.93,6283.21,24.74,00:00:00,2022-07-22
2022-07-22 00:00:00,XAUUSD,147.14,10585.02,71.94,00:00:00,2022-07-22
2022-07-22 04:00:00,EURUSD,528.86,1476.95,2.79,04:00:00,2022-07-22
2022-07-22 04:00:00,GBPUSD,146.51,1233.65,8.42,04:00:00,2022-07-22
2022-07-22 04:00:00,USDJPY,312.15,-2291.76,-7.34,04:00:00,2022-07-22
2022-07-22 04:00:00,XAUUSD,195.54,-4791.63,-24.5,04:00:00,2022-07-22
2022-07-22 08:00:00,EURUSD,1217.92,29813.88,24.48,08:00:00,2022-07-22
2022-07-22 08:00:00,GBPUSD,736.6,37772.24,51.28,08:00:00,2022-07-22
2022-07-22 08:00:00,USDJPY,299.25,-4735.72,-15.83,08:00:00,2022-07-22
2022-07-22 08:00:00,XAUUSD,1182.69,33400.41,28.24,08:00:00,2022-07-22
2022-07-22 12:00:00,EURUSD,1488.55,-57462.45,-38.6,12:00:00,2022-07-22
2022-07-22 12:00:00,GBPUSD,575.93,19617.31,34.06,12:00:00,2022-07-22
2022-07-22 12:00:00,USDJPY,596.03,-3191.66,-5.35,12:00:00,2022-07-22
2022-07-22 12:00:00,XAUUSD,1657.22,107045.31,64.59,12:00:00,2022-07-22
2022-07-22 16:00:00,EURUSD,851.87,-19358.12,-22.72,16:00:00,2022-07-22
2022-07-22 16:00:00,GBPUSD,409.27,5943.75,14.52,16:00:00,2022-07-22
2022-07-22 16:00:00,USDJPY,261.02,4025.99,15.42,16:00:00,2022-07-22
2022-07-22 16:00:00,XAUUSD,365.63,-4208.16,-11.51,16:00:00,2022-07-22
2022-07-22 20:00:00,EURUSD,111.94,400.8,3.58,20:00:00,2022-07-22
2022-07-22 20:00:00,GBPUSD,97.99,-1722.16,-17.57,20:00:00,2022-07-22
2022-07-22 20:00:00,USDJPY,39.72,-1031.57,-25.97,20:00:00,2022-07-22
2022-07-22 20:00:00,XAUUSD,189.7,-13922.96,-73.39,20:00:00,2022-07-22
2022-07-25 00:00:00,EURUSD,619.99,31723.82,51.17,00:00:00,2022-07-25
2022-07-25 00:00:00,GBPUSD,227.77,-11127.41,-48.85,00:00:00,2022-07-25
2022-07-25 00:00:00,USDJPY,264.84,6004.71,22.67,00:00:00,2022-07-25
2022-07-25 00:00:00,XAUUSD,227.67,6233.57,27.38,00:00:00,2022-07-25
2022-07-25 04:00:00,EURUSD,229.08,-2549.42,-11.13,04:00:00,2022-07-25
2022-07-25 04:00:00,GBPUSD,116.38,61.84,0.53,04:00:00,2022-07-25
2022-07-25 04:00:00,USDJPY,207.26,1885.13,9.1,04:00:00,2022-07-25
2022-07-25 04:00:00,XAUUSD,333.4,6928.41,20.78,04:00:00,2022-07-25
2022-07-25 08:00:00,EURUSD,1566.82,11025.41,7.04,08:00:00,2022-07-25
2022-07-25 08:00:00,GBPUSD,749.6,-19267.31,-25.7,08:00:00,2022-07-25
2022-07-25 08:00:00,USDJPY,421.79,1655.59,3.93,08:00:00,2022-07-25
2022-07-25 08:00:00,XAUUSD,1131.34,37930.44,33.53,08:00:00,2022-07-25
2022-07-25 12:00:00,EURUSD,1027.29,3639.51,3.54,12:00:00,2022-07-25
2022-07-25 12:00:00,GBPUSD,505.29,-1564.39,-3.1,12:00:00,2022-07-25
2022-07-25 12:00:00,USDJPY,428.54,47.34,0.11,12:00:00,2022-07-25
2022-07-25 12:00:00,XAUUSD,1326.83,22897.48,17.26,12:00:00,2022-07-25
2022-07-25 16:00:00,EURUSD,884.03,8424.35,9.53,16:00:00,2022-07-25
2022-07-25 16:00:00,GBPUSD,321.92,4839.68,15.03,16:00:00,2022-07-25
2022-07-25 16:00:00,USDJPY,171.59,1110.32,6.47,16:00:00,2022-07-25
2022-07-25 16:00:00,XAUUSD,528.11,10718.51,20.3,16:00:00,2022-07-25
2022-07-25 20:00:00,EURUSD,86.84,-430.94,-4.96,20:00:00,2022-07-25
2022-07-25 20:00:00,GBPUSD,29.53,199.5,6.76,20:00:00,2022-07-25
2022-07-25 20:00:00,USDJPY,26.51,354.64,13.38,20:00:00,2022-07-25
2022-07-25 20:00:00,XAUUSD,107.6,2108.85,19.6,20:00:00,2022-07-25
2022-07-26 00:00:00,EURUSD,286.58,-1845.35,-6.44,00:00:00,2022-07-26
2022-07-26 00:00:00,GBPUSD,101.49,-930.91,-9.17,00:00:00,2022-07-26
2022-07-26 00:00:00,USDJPY,274.34,2446.23,8.92,00:00:00,2022-07-26
2022-07-26 00:00:00,XAUUSD,359.4,16968.63,47.21,00:00:00,2022-07-26
2022-07-26 04:00:00,EURUSD,452.8,10895.99,24.06,04:00:00,2022-07-26
2022-07-26 04:00:00,GBPUSD,187.74,1595.03,8.5,04:00:00,2022-07-26
2022-07-26 04:00:00,USDJPY,200.64,693.87,3.46,04:00:00,2022-07-26
2022-07-26 04:00:00,XAUUSD,640.13,57577.27,89.95,04:00:00,2022-07-26
2022-07-26 08:00:00,EURUSD,1591.93,4246.06,2.67,08:00:00,2022-07-26
2022-07-26 08:00:00,GBPUSD,603.68,-4287.96,-7.1,08:00:00,2022-07-26
2022-07-26 08:00:00,USDJPY,379.19,529.15,1.4,08:00:00,2022-07-26
2022-07-26 08:00:00,XAUUSD,1354.61,109304.42,80.69,08:00:00,2022-07-26
2022-07-26 12:00:00,EURUSD,2042.71,-39573.79,-19.37,12:00:00,2022-07-26
2022-07-26 12:00:00,GBPUSD,1437.58,-22141.22,-15.4,12:00:00,2022-07-26
2022-07-26 12:00:00,USDJPY,367.18,-1711.5,-4.66,12:00:00,2022-07-26
2022-07-26 12:00:00,XAUUSD,2567.16,-56395.07,-21.97,12:00:00,2022-07-26
2022-07-26 16:00:00,EURUSD,1316.12,-21235.03,-16.13,16:00:00,2022-07-26
2022-07-26 16:00:00,GBPUSD,486.28,7983.39,16.42,16:00:00,2022-07-26
2022-07-26 16:00:00,USDJPY,106.69,108.18,1.01,16:00:00,2022-07-26
2022-07-26 16:00:00,XAUUSD,541.83,17379.49,32.08,16:00:00,2022-07-26
2022-07-26 20:00:00,EURUSD,195.2,2943.37,15.08,20:00:00,2022-07-26
2022-07-26 20:00:00,GBPUSD,87.68,-3768.25,-42.98,20:00:00,2022-07-26
2022-07-26 20:00:00,USDJPY,74.68,-6580.13,-88.11,20:00:00,2022-07-26
2022-07-26 20:00:00,XAUUSD,43.44,2634.54,60.65,20:00:00,2022-07-26
2022-07-27 00:00:00,EURUSD,550.1,13544.68,24.62,00:00:00,2022-07-27
2022-07-27 00:00:00,GBPUSD,218.14,-358.65,-1.64,00:00:00,2022-07-27
2022-07-27 00:00:00,USDJPY,321.85,-20682.59,-64.26,00:00:00,2022-07-27
2022-07-27 00:00:00,XAUUSD,218.24,4244.23,19.45,00:00:00,2022-07-27
2022-07-27 04:00:00,EURUSD,498.69,-591.64,-1.19,04:00:00,2022-07-27
2022-07-27 04:00:00,GBPUSD,233.97,-4408.9,-18.84,04:00:00,2022-07-27
2022-07-27 04:00:00,USDJPY,207.93,797.96,3.84,04:00:00,2022-07-27
2022-07-27 04:00:00,XAUUSD,620.24,-3380.5,-5.45,04:00:00,2022-07-27
2022-07-27 08:00:00,EURUSD,1157.5,12449.85,10.76,08:00:00,2022-07-27
2022-07-27 08:00:00,GBPUSD,768.28,-7322.68,-9.53,08:00:00,2022-07-27
2022-07-27 08:00:00,USDJPY,505.08,3657,7.24,08:00:00,2022-07-27
2022-07-27 08:00:00,XAUUSD,1992.03,-102918.69,-51.67,08:00:00,2022-07-27
2022-07-27 12:00:00,EURUSD,1446.44,8741.85,6.04,12:00:00,2022-07-27
2022-07-27 12:00:00,GBPUSD,852.69,18613.91,21.83,12:00:00,2022-07-27
2022-07-27 12:00:00,USDJPY,716.29,-1251.35,-1.75,12:00:00,2022-07-27
2022-07-27 12:00:00,XAUUSD,2338.08,151705.75,64.88,12:00:00,2022-07-27
2022-07-27 16:00:00,EURUSD,1341.29,-9246.01,-6.89,16:00:00,2022-07-27
2022-07-27 16:00:00,GBPUSD,362.22,6097.24,16.83,16:00:00,2022-07-27
2022-07-27 16:00:00,USDJPY,341.45,-4808.58,-14.08,16:00:00,2022-07-27
2022-07-27 16:00:00,XAUUSD,764.18,17054.55,22.32,16:00:00,2022-07-27
2022-07-27 20:00:00,EURUSD,424.36,-29324.64,-69.1,20:00:00,2022-07-27
2022-07-27 20:00:00,GBPUSD,147.79,10574.05,71.55,20:00:00,2022-07-27
2022-07-27 20:00:00,USDJPY,88.13,1507.42,17.1,20:00:00,2022-07-27
2022-07-27 20:00:00,XAUUSD,264.01,14368.95,54.43,20:00:00,2022-07-27
2022-07-28 00:00:00,EURUSD,608.93,18264.48,29.99,00:00:00,2022-07-28
2022-07-28 00:00:00,GBPUSD,232.27,12463.25,53.66,00:00:00,2022-07-28
2022-07-28 00:00:00,USDJPY,303.61,4835.01,15.93,00:00:00,2022-07-28
2022-07-28 00:00:00,XAUUSD,289.94,26017.24,89.73,00:00:00,2022-07-28
2022-07-28 04:00:00,EURUSD,801.66,-4418.46,-5.51,04:00:00,2022-07-28
2022-07-28 04:00:00,GBPUSD,434.75,9462.49,21.77,04:00:00,2022-07-28
2022-07-28 04:00:00,USDJPY,239.75,17251.2,71.95,04:00:00,2022-07-28
2022-07-28 04:00:00,XAUUSD,299.19,-36.1,-0.12,04:00:00,2022-07-28
2022-07-28 08:00:00,EURUSD,1331.99,20808.76,15.62,08:00:00,2022-07-28
2022-07-28 08:00:00,GBPUSD,679.23,-12197.21,-17.96,08:00:00,2022-07-28
2022-07-28 08:00:00,USDJPY,701.29,5535.48,7.89,08:00:00,2022-07-28
2022-07-28 08:00:00,XAUUSD,2193.61,-434045.98,-197.87,08:00:00,2022-07-28
2022-07-28 12:00:00,EURUSD,2394.36,64628.03,26.99,12:00:00,2022-07-28
2022-07-28 12:00:00,GBPUSD,1043.23,22877.41,21.93,12:00:00,2022-07-28
2022-07-28 12:00:00,USDJPY,1087.54,-11414.67,-10.5,12:00:00,2022-07-28
2022-07-28 12:00:00,XAUUSD,4130.36,36655.45,8.87,12:00:00,2022-07-28
2022-07-28 16:00:00,EURUSD,839.84,12994.17,15.47,16:00:00,2022-07-28
2022-07-28 16:00:00,GBPUSD,508.04,2412.62,4.75,16:00:00,2022-07-28
2022-07-28 16:00:00,USDJPY,197.77,1967.16,9.95,16:00:00,2022-07-28
2022-07-28 16:00:00,XAUUSD,999.56,6745.48,6.75,16:00:00,2022-07-28
2022-07-28 20:00:00,EURUSD,253.28,-1190.17,-4.7,20:00:00,2022-07-28
2022-07-28 20:00:00,GBPUSD,332.77,-84655.31,-254.4,20:00:00,2022-07-28
2022-07-28 20:00:00,USDJPY,44.48,-2173.46,-48.86,20:00:00,2022-07-28
2022-07-28 20:00:00,XAUUSD,193.72,-61623.25,-318.1,20:00:00,2022-07-28
2022-07-29 00:00:00,EURUSD,365.45,-1622.11,-4.44,00:00:00,2022-07-29
2022-07-29 00:00:00,GBPUSD,236.7,4165.81,17.6,00:00:00,2022-07-29
2022-07-29 00:00:00,USDJPY,437.47,8555.8,19.56,00:00:00,2022-07-29
2022-07-29 00:00:00,XAUUSD,211.46,-11402.82,-53.92,00:00:00,2022-07-29
2022-07-29 04:00:00,EURUSD,693.74,16562.87,23.87,04:00:00,2022-07-29
2022-07-29 04:00:00,GBPUSD,432.54,-14051.27,-32.49,04:00:00,2022-07-29
2022-07-29 04:00:00,USDJPY,426.69,18548.05,43.47,04:00:00,2022-07-29
2022-07-29 04:00:00,XAUUSD,566.32,-81676.83,-144.22,04:00:00,2022-07-29
2022-07-29 08:00:00,EURUSD,1687.08,30358.69,17.99,08:00:00,2022-07-29
2022-07-29 08:00:00,GBPUSD,1385.59,28221,20.37,08:00:00,2022-07-29
2022-07-29 08:00:00,USDJPY,862.64,6203.74,7.19,08:00:00,2022-07-29
2022-07-29 08:00:00,XAUUSD,1314.39,62139.1,47.28,08:00:00,2022-07-29
2022-07-29 12:00:00,EURUSD,1999.42,39215.35,19.61,12:00:00,2022-07-29
2022-07-29 12:00:00,GBPUSD,851.92,-6879.93,-8.08,12:00:00,2022-07-29
2022-07-29 12:00:00,USDJPY,958.28,-48464.47,-50.57,12:00:00,2022-07-29
2022-07-29 12:00:00,XAUUSD,2835.82,153059.62,53.97,12:00:00,2022-07-29
2022-07-29 16:00:00,EURUSD,1211.27,13335.51,11.01,16:00:00,2022-07-29
2022-07-29 16:00:00,GBPUSD,708.52,13777.42,19.45,16:00:00,2022-07-29
2022-07-29 16:00:00,USDJPY,290.12,6570.09,22.65,16:00:00,2022-07-29
2022-07-29 16:00:00,XAUUSD,870.59,23037.4,26.46,16:00:00,2022-07-29
2022-07-29 20:00:00,EURUSD,215.31,-10192.13,-47.34,20:00:00,2022-07-29
2022-07-29 20:00:00,GBPUSD,86.45,52.88,0.61,20:00:00,2022-07-29
2022-07-29 20:00:00,USDJPY,56.64,-2352.09,-41.53,20:00:00,2022-07-29
2022-07-29 20:00:00,XAUUSD,278.16,-16286.32,-58.55,20:00:00,2022-07-29
2022-08-01 00:00:00,EURUSD,525.43,2704.44,5.15,00:00:00,2022-08-01
2022-08-01 00:00:00,GBPUSD,498.01,-1643.74,-3.3,00:00:00,2022-08-01
2022-08-01 00:00:00,USDJPY,603.56,16659.05,27.6,00:00:00,2022-08-01
2022-08-01 00:00:00,XAUUSD,309.28,-14386.36,-46.52,00:00:00,2022-08-01
2022-08-01 04:00:00,EURUSD,590.38,6492.47,11,04:00:00,2022-08-01
2022-08-01 04:00:00,GBPUSD,228.86,18.05,0.08,04:00:00,2022-08-01
2022-08-01 04:00:00,USDJPY,420.67,-13473.48,-32.03,04:00:00,2022-08-01
2022-08-01 04:00:00,XAUUSD,457.74,-8436.19,-18.43,04:00:00,2022-08-01
2022-08-01 08:00:00,EURUSD,2126.54,-21862.56,-10.28,08:00:00,2022-08-01
2022-08-01 08:00:00,GBPUSD,864.65,-43247.9,-50.02,08:00:00,2022-08-01
2022-08-01 08:00:00,USDJPY,644.04,-16012.4,-24.86,08:00:00,2022-08-01
2022-08-01 08:00:00,XAUUSD,1488.16,57073.76,38.35,08:00:00,2022-08-01
2022-08-01 12:00:00,EURUSD,1466.39,15965.26,10.89,12:00:00,2022-08-01
2022-08-01 12:00:00,GBPUSD,747.23,9612.95,12.86,12:00:00,2022-08-01
2022-08-01 12:00:00,USDJPY,351.75,4159.66,11.83,12:00:00,2022-08-01
2022-08-01 12:00:00,XAUUSD,3826.9,172251.09,45.01,12:00:00,2022-08-01
2022-08-01 16:00:00,EURUSD,705.48,2365.46,3.35,16:00:00,2022-08-01
2022-08-01 16:00:00,GBPUSD,333.24,1470.36,4.41,16:00:00,2022-08-01
2022-08-01 16:00:00,USDJPY,245.83,916.48,3.73,16:00:00,2022-08-01
2022-08-01 16:00:00,XAUUSD,852.1,39952.88,46.89,16:00:00,2022-08-01
2022-08-01 20:00:00,EURUSD,135.78,2383.41,17.55,20:00:00,2022-08-01
2022-08-01 20:00:00,GBPUSD,41.67,2206.08,52.94,20:00:00,2022-08-01
2022-08-01 20:00:00,USDJPY,44.62,-1601.4,-35.89,20:00:00,2022-08-01
2022-08-01 20:00:00,XAUUSD,147.82,6762.98,45.75,20:00:00,2022-08-01
2022-08-02 00:00:00,EURUSD,848.58,-63400.68,-74.71,00:00:00,2022-08-02
2022-08-02 00:00:00,GBPUSD,364.31,-16799.65,-46.11,00:00:00,2022-08-02
2022-08-02 00:00:00,USDJPY,762.16,-254791.47,-334.3,00:00:00,2022-08-02
2022-08-02 00:00:00,XAUUSD,1100.12,-333688.26,-303.32,00:00:00,2022-08-02
2022-08-02 04:00:00,EURUSD,516.79,673.17,1.3,04:00:00,2022-08-02
2022-08-02 04:00:00,GBPUSD,258.45,-889.42,-3.44,04:00:00,2022-08-02
2022-08-02 04:00:00,USDJPY,177.18,-238.85,-1.35,04:00:00,2022-08-02
2022-08-02 04:00:00,XAUUSD,291.89,-2738.34,-9.38,04:00:00,2022-08-02
2022-08-02 08:00:00,EURUSD,1390.04,16752.61,12.05,08:00:00,2022-08-02
2022-08-02 08:00:00,GBPUSD,723.38,7783.18,10.76,08:00:00,2022-08-02
2022-08-02 08:00:00,USDJPY,492.21,31964.22,64.94,08:00:00,2022-08-02
2022-08-02 08:00:00,XAUUSD,1325.78,41272.24,31.13,08:00:00,2022-08-02
2022-08-02 12:00:00,EURUSD,1550.58,-18098.43,-11.67,12:00:00,2022-08-02
2022-08-02 12:00:00,GBPUSD,701.9,7632.75,10.87,12:00:00,2022-08-02
2022-08-02 12:00:00,USDJPY,464.9,-8693.11,-18.7,12:00:00,2022-08-02
2022-08-02 12:00:00,XAUUSD,4190.05,-908423.55,-216.8,12:00:00,2022-08-02
2022-08-02 16:00:00,EURUSD,1581.83,44854.23,28.36,16:00:00,2022-08-02
2022-08-02 16:00:00,GBPUSD,326.8,2386.61,7.3,16:00:00,2022-08-02
2022-08-02 16:00:00,USDJPY,516.8,5547.95,10.74,16:00:00,2022-08-02
2022-08-02 16:00:00,XAUUSD,1102.24,15567.62,14.12,16:00:00,2022-08-02
2022-08-02 20:00:00,EURUSD,254.51,-21177.29,-83.21,20:00:00,2022-08-02
2022-08-02 20:00:00,GBPUSD,93.42,-7011.83,-75.06,20:00:00,2022-08-02
2022-08-02 20:00:00,USDJPY,165.92,-8949.27,-53.94,20:00:00,2022-08-02
2022-08-02 20:00:00,XAUUSD,373.9,-24501.41,-65.53,20:00:00,2022-08-02
2022-08-03 00:00:00,EURUSD,459.84,-22267.71,-48.42,00:00:00,2022-08-03
2022-08-03 00:00:00,GBPUSD,308.38,-6900.96,-22.38,00:00:00,2022-08-03
2022-08-03 00:00:00,USDJPY,463.15,-3481.26,-7.52,00:00:00,2022-08-03
2022-08-03 00:00:00,XAUUSD,313.69,-3709.9,-11.83,00:00:00,2022-08-03
2022-08-03 04:00:00,EURUSD,558.03,8693.94,15.58,04:00:00,2022-08-03
2022-08-03 04:00:00,GBPUSD,350.77,-16095.73,-45.89,04:00:00,2022-08-03
2022-08-03 04:00:00,USDJPY,525.41,21970.69,41.82,04:00:00,2022-08-03
2022-08-03 04:00:00,XAUUSD,398.56,-5732.18,-14.38,04:00:00,2022-08-03
2022-08-03 08:00:00,EURUSD,766.09,18536.16,24.2,08:00:00,2022-08-03
2022-08-03 08:00:00,GBPUSD,788.79,6003.94,7.61,08:00:00,2022-08-03
2022-08-03 08:00:00,USDJPY,318.18,-249.89,-0.79,08:00:00,2022-08-03
2022-08-03 08:00:00,XAUUSD,1077.41,55317.37,51.34,08:00:00,2022-08-03
2022-08-03 12:00:00,EURUSD,1222.06,12085.27,9.89,12:00:00,2022-08-03
2022-08-03 12:00:00,GBPUSD,666.2,10724.34,16.1,12:00:00,2022-08-03
2022-08-03 12:00:00,USDJPY,510.6,-8466.5,-16.58,12:00:00,2022-08-03
2022-08-03 12:00:00,XAUUSD,2316.75,26169.84,11.3,12:00:00,2022-08-03
2022-08-03 16:00:00,EURUSD,1572.82,48310.83,30.72,16:00:00,2022-08-03
2022-08-03 16:00:00,GBPUSD,544.13,5778.54,10.62,16:00:00,2022-08-03
2022-08-03 16:00:00,USDJPY,449.74,3031.19,6.74,16:00:00,2022-08-03
2022-08-03 16:00:00,XAUUSD,885.37,31414.11,35.48,16:00:00,2022-08-03
2022-08-03 20:00:00,EURUSD,113.78,2396.05,21.06,20:00:00,2022-08-03
2022-08-03 20:00:00,GBPUSD,40.13,-1140.83,-28.43,20:00:00,2022-08-03
2022-08-03 20:00:00,USDJPY,50.14,203.9,4.07,20:00:00,2022-08-03
2022-08-03 20:00:00,XAUUSD,118.37,14297.98,120.79,20:00:00,2022-08-03
2022-08-04 00:00:00,EURUSD,209.04,-399.53,-1.91,00:00:00,2022-08-04
2022-08-04 00:00:00,GBPUSD,186.87,7845.11,41.98,00:00:00,2022-08-04
2022-08-04 00:00:00,USDJPY,308.9,1269,4.11,00:00:00,2022-08-04
2022-08-04 00:00:00,XAUUSD,273.06,5087.74,18.63,00:00:00,2022-08-04
2022-08-04 04:00:00,EURUSD,276.28,-845.09,-3.06,04:00:00,2022-08-04
2022-08-04 04:00:00,GBPUSD,159.18,-566.85,-3.56,04:00:00,2022-08-04
2022-08-04 04:00:00,USDJPY,122.5,908.96,7.42,04:00:00,2022-08-04
2022-08-04 04:00:00,XAUUSD,282.93,9969.3,35.24,04:00:00,2022-08-04
2022-08-04 08:00:00,EURUSD,1628.95,6091.97,3.74,08:00:00,2022-08-04
2022-08-04 08:00:00,GBPUSD,843.65,18617.25,22.07,08:00:00,2022-08-04
2022-08-04 08:00:00,USDJPY,648.38,-8324.82,-12.84,08:00:00,2022-08-04
2022-08-04 08:00:00,XAUUSD,1250.26,-101356.29,-81.07,08:00:00,2022-08-04
2022-08-04 12:00:00,EURUSD,1434.31,16890.91,11.78,12:00:00,2022-08-04
2022-08-04 12:00:00,GBPUSD,1227.57,48801.16,39.75,12:00:00,2022-08-04
2022-08-04 12:00:00,USDJPY,895.02,20634.31,23.05,12:00:00,2022-08-04
2022-08-04 12:00:00,XAUUSD,3148.17,-281140.02,-89.3,12:00:00,2022-08-04
2022-08-04 16:00:00,EURUSD,930.05,-15982.23,-17.18,16:00:00,2022-08-04
2022-08-04 16:00:00,GBPUSD,646.86,27479.56,42.48,16:00:00,2022-08-04
2022-08-04 16:00:00,USDJPY,437.24,-14611.92,-33.42,16:00:00,2022-08-04
