date,open,high,low,close,trend
2016.09.19,1.29987,1.30908,1.29959,1.30273,1
2016.09.20,1.3027,1.30646,1.29463,1.29862,1
2016.09.21,1.29867,1.30464,1.29463,1.3029,1
2016.09.22,1.3027,1.31205,1.3025,1.30741,1
2016.09.23,1.30666,1.30876,1.29141,1.297,1
2016.09.26,1.29637,1.29864,1.29156,1.29731,1
2016.09.27,1.2974,1.30258,1.29362,1.30213,1
2016.09.28,1.30207,1.30319,1.29787,1.30153,1
2016.09.29,1.30124,1.30576,1.29535,1.29665,1
2016.09.30,1.29665,1.30221,1.2936,1.29747,1
2016.10.03,1.29127,1.2946,1.28167,1.28389,1
2016.10.04,1.28389,1.28598,1.27186,1.27255,1
2016.10.05,1.27255,1.27707,1.2685,1.27468,1
2016.10.06,1.27449,1.27593,1.2602,1.26134,1
2016.10.07,1.26154,1.2621,1.20305,1.24323,1
2016.10.10,1.23895,1.24438,1.23442,1.23591,1
2016.10.11,1.23595,1.23647,1.20875,1.21187,1
2016.10.12,1.2119,1.23239,1.21018,1.22016,1
2016.10.13,1.21966,1.22712,1.21319,1.2253,0
2016.10.14,1.22534,1.22603,1.21666,1.21795,0
2016.10.17,1.21538,1.22005,1.21345,1.21818,0
2016.10.18,1.21801,1.23238,1.21716,1.22926,0
2016.10.19,1.22917,1.23323,1.22539,1.22836,0
2016.10.20,1.22813,1.22975,1.22095,1.2251,0
2016.10.21,1.22506,1.22598,1.21705,1.22268,0
2016.10.24,1.22144,1.22482,1.21849,1.22369,0
2016.10.25,1.22369,1.22429,1.20817,1.21865,0
2016.10.26,1.21843,1.22491,1.21554,1.22454,0
2016.10.27,1.22458,1.22707,1.21487,1.21597,0
2016.10.28,1.21602,1.22121,1.21136,1.2185,0
2016.10.31,1.21864,1.22485,1.21424,1.2237,0
2016.11.01,1.22368,1.22801,1.22044,1.22408,0
2016.11.02,1.22402,1.2354,1.22198,1.23013,0
2016.11.03,1.23013,1.24941,1.22964,1.24641,0
2016.11.04,1.24637,1.25566,1.24485,1.25157,0
2016.11.07,1.24495,1.24968,1.2378,1.23934,0
2016.11.08,1.23949,1.24393,1.23603,1.23743,0
2016.11.09,1.23717,1.25457,1.23516,1.24052,0
2016.11.10,1.24056,1.25839,1.23768,1.25535,0
2016.11.11,1.25547,1.26734,1.25246,1.25945,0
2016.11.14,1.25624,1.25925,1.24433,1.24839,0
2016.11.15,1.24808,1.25284,1.23793,1.24548,0
2016.11.16,1.24523,1.25015,1.24087,1.24405,0
2016.11.17,1.24419,1.25044,1.24077,1.24114,0
2016.11.18,1.24114,1.24356,1.23017,1.2343,0
2016.11.21,1.23445,1.25114,1.23117,1.24905,0
2016.11.22,1.24911,1.25117,1.23837,1.24229,0
2016.11.23,1.24215,1.24682,1.23593,1.24357,0
2016.11.24,1.24332,1.24944,1.2401,1.24454,0
2016.11.25,1.24448,1.24797,1.24151,1.24705,0
2016.11.28,1.24761,1.25312,1.23852,1.24138,0
2016.11.29,1.24143,1.25253,1.23876,1.24898,0
2016.11.30,1.24894,1.25231,1.24189,1.25054,0
2016.12.01,1.25063,1.26953,1.25021,1.25903,0
2016.12.02,1.25877,1.27363,1.25696,1.27325,0
2016.12.05,1.26761,1.27438,1.2624,1.27304,0
2016.12.06,1.2731,1.2774,1.26559,1.26775,0
2016.12.07,1.2678,1.2682,1.25694,1.26236,0
2016.12.08,1.26237,1.2704,1.25479,1.25842,0
2016.12.09,1.25838,1.262,1.25517,1.25713,0
2016.12.12,1.25721,1.26989,1.25661,1.26724,0
2016.12.13,1.26694,1.27275,1.26528,1.26572,0
2016.12.14,1.26587,1.27222,1.25295,1.25624,0
2016.12.15,1.25622,1.25668,1.23755,1.24152,0
2016.12.16,1.2414,1.25103,1.23821,1.24821,0
2016.12.19,1.24713,1.25014,1.23547,1.23921,0
2016.12.20,1.23947,1.24077,1.23122,1.23661,0
2016.12.21,1.23661,1.23902,1.23232,1.23517,0
2016.12.22,1.23522,1.23777,1.22769,1.22814,0
2016.12.23,1.22816,1.22985,1.22279,1.22777,0
2016.12.26,1.2265,1.22923,1.22621,1.22818,0
2016.12.27,1.22774,1.22865,1.22404,1.22654,0
2016.12.28,1.22619,1.22964,1.22005,1.22237,0
2016.12.29,1.22235,1.22737,1.2209,1.2258,0
2016.12.30,1.22627,1.23873,1.22453,1.23297,0
2017.01.02,1.23362,1.23505,1.22714,1.22749,0
2017.01.03,1.22726,1.23061,1.21981,1.22364,0
2017.01.04,1.22337,1.23521,1.22202,1.23237,0
2017.01.05,1.23214,1.24317,1.22694,1.2412,0
2017.01.06,1.2407,1.24298,1.22606,1.22827,0
2017.01.09,1.22474,1.22701,1.21232,1.21607,0
2017.01.10,1.21608,1.21889,1.21065,1.21755,0
